FIPS,state,county name,income,unemployment_rate,less_HS,at_HS,some_college,BS_and_above,All Gender All Race,Male All Race,Female All Race,All Gender White,Male White,Female White,All Gender Black,Male Black,All Gender Hispanic,Male Hispanic,All Gender Asian and Pacific Islander,All Gender American Indian and Alaskan Native,Male American Indian and Alaskan Native,Female American Indian and Alaskan Native,Female Black,Female Hispanic,Male Asian and Pacific Islander,Female Asian and Pacific Islander
05077,AR,Lee County,36400,7.4,29.15903648,41.92139738,22.49612621,6.423439921,530.6,649.2,402.5,491.7,608.2,347,556.8,764.9,null,null,null,null,null,null,436.6,null,null,null
05079,AR,Lincoln County,41600,6.9,28.15810921,40.04686227,22.62632437,9.168704156,536.4,623.6,461.2,532.5,649.1,433,586.9,669.9,null,null,null,null,null,null,515.6,null,null,null
05081,AR,Little River County,48200,6.4,15.90511587,38.50021863,34.71797114,10.87669436,511,638.4,407.8,505.7,622.8,409,549.8,653.2,null,null,null,296.9,null,null,452,null,null,null
05083,AR,Logan County,51800,5.8,19.86794322,42.75998679,25.65863321,11.71343678,447.7,543.4,350.4,464.7,568.8,365.2,391.4,549.4,null,null,null,null,null,null,null,null,null,null
05085,AR,Lonoke County,62100,5,13.80729356,34.99454347,33.3416697,17.85649327,393.6,476.6,321.7,394.2,488,313.7,507.3,587.8,null,null,143.6,null,null,null,418.3,null,null,null
05087,AR,Madison County,56700,4.7,25.1947077,42.04748053,22.00431641,10.75349536,483.1,574.6,373.6,497.3,598.5,382.8,301.3,null,220.7,302.3,367.3,null,null,null,null,165.1,null,null
05089,AR,Marion County,43900,6.1,16.23985502,39.94169096,30.6516429,13.16681113,350,510.7,238.8,357,518,243.8,null,null,null,null,null,null,null,null,null,null,null,null
05091,AR,Miller County,57300,5.7,15.9636149,39.72155678,31.45505676,12.85977155,433,525.9,347.5,444.5,518,366.3,412.4,566.5,121.1,null,244.1,null,null,null,313.4,null,null,null
05093,AR,Mississippi County,42100,9,23.42648929,37.99113128,26.62679179,11.95558764,527.7,615.8,416.9,511.3,630.9,380.3,544.1,631.4,123.2,133.4,null,null,null,null,475.2,null,null,null
05095,AR,Monroe County,37800,6.6,26.64298401,35.45293073,25.00888099,12.89520426,506,639.8,368.3,472.9,592.7,354.3,559,769.4,null,null,null,null,null,null,409,null,null,null
05097,AR,Montgomery County,46000,7.7,18.93771268,39.9319426,30.15238941,10.97795532,443.8,541.9,372.6,447.8,545.4,378.3,457.6,532.2,null,null,null,null,null,null,407.2,null,null,null
05099,AR,Nevada County,49600,5.9,18.78131566,39.61532245,30.46710845,11.13625343,468.4,584.5,385,458.5,550.9,386.2,512.7,665.4,null,null,null,null,null,null,407.3,null,null,null
05101,AR,Newton County,40300,5.7,19.39799331,40.86956522,27.24080268,12.4916388,450,523.6,368.5,459.3,536.3,376.1,null,null,null,null,null,null,null,null,null,null,null,null
05103,AR,Ouachita County,45500,7.7,14.8778433,40.028082,29.845549,15.2485257,447.2,622.5,372.9,436.4,519.7,379.5,551.5,801.6,null,null,null,null,null,null,364.2,null,null,null
05105,AR,Perry County,62100,7.5,18.0477044,44.2989108,27.9056942,9.747690611,396.4,463.4,331.7,404.3,458.3,346.8,444.8,570.2,109.9,null,185.1,null,null,null,362.4,null,null,null
05107,AR,Phillips County,35000,9.4,26.96092832,30.28789659,29.52408931,13.22708578,492.5,671,361.1,431,662,285.9,566.5,699,null,null,null,null,null,null,484.5,null,null,null
05109,AR,Pike County,42000,7.1,21.65276122,37.04145146,28.8703483,12.43543901,473.5,567.2,395,482.3,572.3,404,477.3,574.3,null,null,null,null,null,null,394,null,null,null
05111,AR,Poinsett County,41300,6.8,27.11505922,42.04737733,21.96640077,8.871162678,545.6,660.3,407.7,548.4,674.5,402.7,580.7,755.8,null,null,null,null,null,null,440.2,null,null,null
05113,AR,Polk County,40300,6.1,17.3362262,37.95492721,32.99272116,11.71612542,486.3,590.1,406.4,496.2,600.9,416.2,558.7,574.8,null,null,null,329.5,462.1,263.6,494.4,null,null,null
05115,AR,Pope County,49000,6.1,17.9577556,34.82959699,27.199689,20.0129584,429.6,545.3,347.1,440.5,559.1,355.7,341.8,null,97.6,null,null,null,null,null,null,null,null,null
05117,AR,Prairie County,45300,5.6,23.42691191,44.46595676,21.95869635,10.14843498,441.5,537.5,353.4,429.9,519.1,351.4,583.7,918.4,null,null,null,null,null,null,472.1,null,null,null
05119,AR,Pulaski County,62100,5.4,10.87396663,27.43887873,30.12692234,31.56023231,373.3,487.1,287.9,350.3,461.2,263.5,457.3,607.8,106.1,118.9,221.8,null,null,null,365.2,72.7,141.1,141.1
05121,AR,Randolph County,46300,7.7,19.85884643,40.22065385,28.92836862,10.99213109,480.5,669.2,366.9,489.9,682.5,374,null,null,null,null,null,null,null,null,null,null,null,null
05123,AR,St. Francis County,36400,8.5,23.57590768,37.39263319,27.78626759,11.24519155,497.6,609.7,364.8,480.1,552.2,367.6,535.3,754.6,null,null,null,null,null,null,372.8,null,null,null
05125,AR,Saline County,62100,4.7,11.07267379,35.76895838,30.03105252,23.12731532,333.1,422,272,335.1,426.7,268.2,408.9,481.6,109.5,null,206.1,null,null,null,359.3,null,null,null
05127,AR,Scott County,41900,4.9,25.03047542,38.20939997,26.42557226,10.33455235,438.3,535.7,364.9,465.6,569.1,382.3,407.4,530.3,null,null,null,199.3,null,null,null,null,null,null
05129,AR,Searcy County,41100,6.2,25.64189189,38.58108108,24.74662162,11.03040541,408.7,504.9,291.4,412.4,514.2,295.2,null,null,null,null,null,null,null,null,null,null,null,null
05131,AR,Sebastian County,47000,5.5,17.62249035,31.63011089,32.05510234,18.69229642,415.6,534.5,323.2,444.1,567.8,347.4,428,531.4,61.4,118.3,61.4,125,220,165.8,303,6,null,null
05133,AR,Sevier County,41700,6.8,33.72939824,32.05251054,25.65159065,8.566500575,446.9,492.4,397.6,472.9,555.8,405,568,709.4,152.8,null,null,335.3,null,null,437.8,null,null,null
05135,AR,Sharp County,41900,8.3,15.59964656,46.01172785,27.19093903,11.19768656,498.9,642.2,364.3,504.6,653.6,373.4,null,null,null,null,null,null,null,null,null,null,null,null
05137,AR,Stone County,39100,7.5,19.56181534,38.97831433,28.42611223,13.0337581,386.4,504.6,284.6,393.5,514.5,288.6,null,null,null,null,null,null,null,null,null,null,null,null
05139,AR,Union County,49100,7.2,17.97091167,35.75736077,30.18446258,16.08726499,409.4,458.1,376.3,437.8,482,387.4,408.3,527.9,null,null,null,null,null,null,372.1,null,null,null
05141,AR,Van Buren County,42700,7.9,18.02869117,38.75725338,29.61798839,13.59606705,379.2,479.8,295.4,386.4,489.7,299.3,405.9,492.4,null,null,null,null,null,null,341.3,null,null,null
05143,AR,Washington County,56700,4.3,17.64168488,28.92835003,25.41600052,28.01396457,444.3,516.2,378.6,459.8,539.1,388.2,467.4,null,161.6,121.1,423.4,223.4,262.2,245.9,null,196.7,364.5,364.5
05145,AR,White County,49100,6.9,17.408733,37.0344616,27.61632069,17.94048471,480.8,608.8,371.7,481,608.8,371.6,600.2,800.9,null,null,null,null,null,null,461.4,null,null,null
05147,AR,Woodruff County,39200,7.4,25.53907023,44.39169139,19.3867458,10.68249258,506.1,626.7,371.7,484.3,601.5,375.2,579.4,808.6,null,null,null,null,null,null,394.5,null,null,null
05149,AR,Yell County,42000,5.5,27.78046924,40.37649664,22.1122569,9.730777216,474.9,556.3,369.2,509.5,587.1,397.6,436.9,513,null,null,null,null,null,null,387.5,null,null,null
06001,CA,Alameda County,89200,5.9,13.79276037,19.47268311,25.60949678,41.12505975,225.6,295.7,173,257.9,342.9,194.2,344.3,434.9,177.5,232.3,136.8,242.7,491.9,181.3,280,137.8,103.2,103.2
06003,CA,Alpine County,85300,8.3,8.8639201,26.34207241,33.08364544,31.71036205,286.3,374.5,215.6,295.4,385.4,221.9,null,null,161,183.6,202.9,316.8,null,null,null,133.3,null,null
06005,CA,Amador County,69200,8.4,12.51039069,27.89900249,40.81116653,18.77944029,312.7,408,236.6,322.2,423.2,243.2,null,null,225,294.8,206.7,338,436.1,254.8,311.1,169.1,153.9,153.9
06007,CA,Butte County,55700,8.7,13.27284087,22.894834,39.8426628,23.98966232,335.6,450.5,242.5,348.8,475.8,247.8,343.2,346.8,178.6,247.8,235.3,348.1,370,null,null,116.1,175.3,175.3
06009,CA,Calaveras County,69700,8.1,7.248652171,29.51596659,42.45215949,20.78322175,343.2,436.7,263,356.4,463.4,276.9,507.5,566.3,237.7,311.4,217.5,346.8,551.1,null,366.3,175.3,155.5,155.5
06011,CA,Colusa County,57000,17.6,30.49248236,24.5857625,31.40533906,13.51641608,309.2,401.4,235.6,358.2,470,255.9,358.5,469.7,176.4,205.9,200.7,457.2,580.4,371.3,272.8,146,192.6,192.6
06013,CA,Contra Costa County,89200,6.2,11.40302924,19.23327592,30.71567824,38.6480166,225.3,292,174.8,236.4,308.7,180.7,357.6,432.5,169.9,224.3,144.7,229.1,269.3,null,306.5,133,105.9,105.9
06015,CA,Del Norte County,55100,10.2,21.0611748,29.83159176,35.27442427,13.83280917,384,452.1,283.2,383.9,457.3,275.1,null,null,251.7,642.9,null,462.5,488.3,600.9,null,144.3,null,null
06017,CA,El Dorado County,70900,7.1,6.870011177,22.38084292,39.3993199,31.34982601,265.8,332.4,209,275.3,343.4,215.3,292.9,378.3,194.5,224.2,191.9,347.1,264.2,241.9,288.6,161.5,139.4,139.4
06019,CA,Fresno County,54600,11.7,27.20837824,22.65470928,30.71953285,19.41737964,327.2,404.5,265.4,372.6,467.7,298.9,433.4,533.4,247.4,299.9,230.3,295.4,353.5,243.2,356.3,201.6,160.7,160.7
06021,CA,Glenn County,52900,10.8,26.54128075,25.63213819,32.41661458,15.40996648,328.8,424.6,253.1,349.6,466.1,260,365.1,478,204.3,265.1,259,427,462.7,346.5,null,150.4,206,206
06023,CA,Humboldt County,54400,6.7,9.735856583,25.75065925,38.12462606,26.38885811,339.5,436.9,254.6,344.7,447.2,265.6,null,null,245.1,371.3,null,405.1,554.2,256.2,null,151.6,null,null
06025,CA,Imperial County,48000,24.3,36.15352669,21.65174475,28.99293986,13.2017887,292,398.5,201.8,428.2,552.7,270.3,402.7,458.1,232.7,303.6,172.4,382.3,486.7,312.8,350.1,176.1,141.7,141.7
06027,CA,Inyo County,65800,6.9,11.38034509,31.14028507,36.44411103,21.03525881,318.7,403.5,276.3,356.1,470.9,301.5,466.5,568.9,251.6,299.8,225.5,346.2,454.4,264.4,382.8,212.7,176.6,176.6
06029,CA,Kern County,52500,10.5,28.36167726,26.06129606,30.70170267,14.87532402,395.7,476.9,319.7,438.6,539.4,347.4,501,615.9,296.2,342,235.1,336.2,414.1,280.4,377.5,241.1,196.7,196.7
06031,CA,Kings County,50400,12.1,28.73197533,26.04347637,32.82335823,12.40119006,311.4,369.3,264,353.1,435.9,281.7,388.1,441,252,300.8,211,320.2,386,279,398.7,208.5,177.2,177.2
06033,CA,Lake County,49200,9,13.10693358,28.97379485,41.16583528,16.7534363,388,473.5,276.7,390.5,479.3,275.6,351.6,454.9,185.2,209.5,313.5,557.2,614.6,362.2,237.8,145,170.7,170.7
06035,CA,Lassen County,66800,9.2,20.09590587,25.01208897,41.37250161,13.51950355,370.6,465.2,286.9,390.8,489.4,302,442.6,420,211.5,328.2,212.8,418.5,580.1,304.8,461.8,140.3,176,176
06037,CA,Los Angeles County,61900,8.2,23.63928652,20.44981432,26.45062995,29.46026921,299.9,381.5,235.5,350.9,444.8,271.2,474.2,609.8,232.1,291.4,190.5,311.2,358.2,276.1,371.8,186.6,148.2,148.2
06039,CA,Madera County,54500,11.3,32.00450524,23.19438578,30.88794308,13.9131659,327.3,403.3,263.1,362.7,454.5,285.7,486.2,617.9,241.8,282.9,227.3,301.4,343.4,267.8,366.8,200.3,177.3,177.3
06041,CA,Marin County,101200,4.3,7.874299483,12.1069842,25.43805867,54.58065765,196.6,262.7,149.5,204,275.5,153.9,266.5,328.2,117.5,193.4,139.5,null,null,null,235.1,77.5,118.6,118.6
06043,CA,Mariposa County,61300,8.9,10.62042223,29.90090478,39.53755565,19.94111733,334.3,418.3,277,350.5,456.6,288.6,456.2,560,239.8,298.9,216.8,250.5,261.5,null,370.5,197.2,151.2,151.2
06045,CA,Mendocino County,49900,7.1,15.01765334,26.21725922,37.33311438,21.43197307,317.1,407.5,235.8,333.9,428.2,247,356.3,444.3,195.3,245.3,178.7,299.2,537.3,186.7,253.5,134.7,162.7,162.7
06047,CA,Merced County,50200,13,33.35855078,24.44189213,29.68184757,12.51770952,337.2,398.4,283.4,400.5,479.7,330.8,479.3,548.9,227.2,266.1,178.8,291.4,405.7,240.4,371.4,191.6,133.2,133.2
06049,CA,Modoc County,49300,10.4,14.94739918,26.27118644,39.40677966,19.37463472,359.4,447.7,281.8,374.9,466.7,295.9,439.4,411.6,205.5,274.1,211.4,393.8,543.5,277.2,null,138.8,181.3,181.3
06051,CA,Mono County,79600,7.1,13.66125865,22.33130102,34.89717888,29.11026144,283.4,347.4,252.7,283.2,362.7,257.5,422.7,513.6,238.7,275.8,235.9,267.5,356.4,211.1,349.1,200.5,180.7,180.7
06053,CA,Monterey County,63100,9.2,29.56320274,20.11518483,27.16783798,23.15377445,226.3,291.9,175.9,251.1,329.8,192.3,282.5,314,185.6,217.4,196.1,294.3,299.7,272.9,288.4,160.4,150.3,150.3
06055,CA,Napa County,80600,5.7,17.39167841,19.33603622,32.04856593,31.22371944,273.4,354.7,208.5,300.8,393.4,224.4,319.5,412.2,158.4,204.5,176.4,249.4,426.8,null,247.3,131.1,141.6,141.6
06057,CA,Nevada County,65900,6.6,5.042881647,21.8373928,40.40205832,32.71766724,233.3,285.6,194.6,234.5,285.6,196.9,407.7,427.4,207.2,278.4,185.3,362.8,465.3,null,367.9,133.1,157.4,157.4
06059,CA,Orange County,84100,5.6,16.40476788,17.93250938,29.0857448,36.57697793,268.3,332.8,216.5,308.5,389.4,243.1,388.7,437,204.2,256.4,167.6,301.4,386.2,273.3,361.2,168.4,144.8,144.8
06061,CA,Placer County,70900,6.3,6.445035796,20.12040038,38.73621638,34.69834744,251.6,334.4,189.8,256.2,333.4,197.9,362,448.1,225.6,340.4,182,353.4,865.5,222.2,294.8,146.2,129.4,129.4
06063,CA,Plumas County,57600,11.7,9.840549736,24.17105878,43.04489959,22.94349189,338.6,455.5,248.7,345.2,469.7,251.2,369,400.6,211.6,318.4,205.9,393.1,415.3,367.4,358.7,130.2,142.2,142.2
06065,CA,Riverside County,62600,8.3,20.76215418,25.18774055,33.55742055,20.49268471,327.1,402.3,261.9,361.9,449.8,283.5,417.3,483.1,237.1,284.4,174.8,395.5,447.2,306.1,353.8,195.9,144.7,144.7
06067,CA,Sacramento County,70900,7.4,14.42624632,21.61990005,36.07276003,27.8810936,315.6,406.9,244.2,344.3,444.7,265.6,383.2,494.4,224.4,278.9,204.5,322.8,532.1,228.2,293.8,177.6,151.9,151.9
06069,CA,San Benito County,79800,9.4,24.40563117,23.22857644,33.98855073,18.37724166,247.7,328.3,183.4,264.4,355.3,196.3,327.6,423.5,224.6,271,150.7,322.9,382.5,282.6,256.1,180.5,117.8,117.8
06071,CA,San Bernardino County,62600,8.1,21.95126163,26.05437266,33.42540164,18.56896407,359.2,437.1,293.8,431.9,524,351.3,444.4,539.5,246.9,296.8,204.8,381.4,489.8,287.6,367.3,204.1,161.7,161.7
06073,CA,San Diego County,72300,6.5,14.59828426,19.00066832,31.9911647,34.40988273,264.7,340.6,205.1,284.1,367.1,216,393.5,456.1,211.5,265,168.9,343.7,404.8,280.6,342.3,172.9,141.4,141.4
06075,CA,San Francisco County,101200,4.4,14.08866175,13.7053262,20.23467498,51.97133706,213.5,272.2,163.7,259.8,329.6,188.4,367.7,447.7,177.6,230.6,149.6,null,null,null,302.4,140.2,120.8,120.8
06077,CA,San Joaquin County,58600,10.7,23.24499526,25.61297651,33.24651459,17.89551364,323.4,417.9,248.6,371,479.9,286.5,437.2,517.6,228.4,310,208.6,266,334.5,201.3,339.3,158.1,147.6,147.6
06079,CA,San Luis Obispo County,70900,5.6,10.50366316,21.16459862,36.80059999,31.53113824,235.2,296.8,186.8,244.8,308,196.6,235.9,194.2,151.9,196.2,209.3,333.6,396.6,293.6,348.7,123.3,161.9,161.9
06081,CA,San Mateo County,101200,4.3,11.68160257,17.0342387,27.37318962,43.9109691,222.3,296.4,165.7,249.1,325.4,190.9,339.7,417.4,178.1,235,175.2,177.3,null,null,259.8,140.7,119.9,119.9
06083,CA,Santa Barbara County,71000,6.2,20.34522211,17.81058319,30.3027868,31.5414079,258.1,340.2,194.6,273.9,359.3,209.2,463.8,679.5,198,248.9,153.8,316.5,402.6,269,341.8,156.5,85.8,85.8
06085,CA,Santa Clara County,101300,5.2,13.49948607,15.71348608,24.75348634,46.03354152,205.7,259.1,162.4,248.1,316.9,192.8,293.1,402,184.5,238.3,130.1,284.6,293.9,271.1,222.5,142.5,109.9,109.9
06087,CA,Santa Cruz County,73800,8.9,15.12190225,15.93497759,31.41529432,37.52782584,245.1,319.9,181.3,248.4,323.4,189.3,291.6,373.4,208.9,232,168.4,374.7,308.7,null,216.9,186.2,116.4,116.4
06089,CA,Shasta County,54400,9.7,11.8712951,25.9864694,42.87673032,19.26550518,372.3,452,290.5,374.9,465.8,295.9,353.2,null,235.9,360.7,199.9,414.9,479.3,388.8,null,150.1,null,null
06091,CA,Sierra County,72200,10.2,9.830097087,34.34466019,39.15857605,16.66666667,295.8,389.7,248.4,297.4,393.8,254.2,455.4,463.5,199.3,268.7,208.1,327.7,461.8,null,426.7,139.4,175.4,175.4
06093,CA,Siskiyou County,50000,11.2,11.34055833,26.75216595,38.82868056,23.07859516,352.7,440.9,261.7,366.1,456.4,270.9,292.7,null,226.5,295,193.2,393.9,481.3,220.3,null,126,null,null
06095,CA,Solano County,78800,7.6,13.27365635,24.01551357,38.4765826,24.23424748,242,318.4,186.1,263.1,349.7,199.6,330.8,431.5,174.8,218.6,176.4,281.7,449.9,192.2,277.6,141.5,147.8,147.8
06097,CA,Sonoma County,74900,5.7,13.31170105,20.18231486,34.44905598,32.05692812,254.4,326.7,198.7,266.8,342,208.9,315.3,394,152.8,200.5,170.5,219.4,431,135.3,238.4,114.1,132.2,132.2
06099,CA,Stanislaus County,56600,11.3,24.03753088,27.64384504,32.04706961,16.27155447,385.3,469.4,315.4,436.7,530.5,359.2,421.1,498.9,244.5,305.4,204.2,233.1,255.6,224.2,318.4,187.4,121.8,121.8
06101,CA,Sutter County,56300,12.8,22.12942226,23.42600232,36.02303534,18.42154007,338.6,416.8,265.3,393.7,479.6,306.2,376.5,452.6,195.7,258.6,213.2,367,521.7,250.4,292.7,142.7,155.3,155.3
06103,CA,Tehama County,48300,9.7,19.70355165,28.22942524,38.94405194,13.12297117,337.5,439.2,257,355,462.4,269.9,317.2,337.1,205.7,293.6,212.4,385.3,466.5,320.4,null,140.1,182.7,182.7
06105,CA,Trinity County,49600,9.6,8.746837906,27.09671142,44.41525589,19.74119478,352.3,444.6,273.2,361.3,456.6,281.2,358.4,null,228.2,337.3,199.4,398.4,565.8,283.5,null,143.8,null,null
06107,CA,Tulare County,48500,13.3,31.93769421,23.76424189,31.00470082,13.29336308,369,448.1,303.3,434.9,542.3,343.6,478.7,595.1,270.4,308.9,257.2,324.9,398.6,276,403.6,235.5,198.9,198.9
06109,CA,Tuolumne County,66400,8.8,11.61223055,29.29366407,41.6721224,17.42198298,328.7,407.1,267.1,337.7,432.1,263.9,349.9,343.9,243.4,278.5,224.1,286.4,288.2,null,348.4,196.5,144.1,144.1
06111,CA,Ventura County,86700,6.7,17.29009772,18.92227811,32.60984778,31.17777639,255,332.6,198.3,281.8,370,217.8,445.9,553.6,200.7,256.8,165.9,297.3,344.9,274.6,367.1,163.5,120.2,120.2
06113,CA,Yolo County,75000,7.6,15.83874403,18.7983098,27.37727163,37.98567453,268.2,341.1,215.2,295.9,391.1,231,366.7,470.9,190.2,230.7,174.4,356.2,496.3,247.9,277.1,158.8,153.6,153.6
06115,CA,Yuba County,56300,11.3,21.63279288,24.34574104,40.38593286,13.63553323,398.4,506.1,285.7,447.3,562.6,323,344,381.7,202.5,301.5,195.3,330.2,283.5,null,272.9,120.2,133.2,133.2
08001,CO,Adams County,77800,5.7,18.8518583,29.80829234,30.68302204,20.65682732,262.8,322.7,209.2,282.7,353.7,217.2,337.9,339.9,194,224.1,146.5,317.1,464.6,null,294,168.3,114.6,114.6
08003,CO,Alamosa County,48600,7.2,13.84762309,28.93675722,34.15747029,23.05814941,299.5,349.3,253.7,301.8,353.5,254.4,null,null,304.5,354.1,null,null,null,null,null,253.1,null,null
08005,CO,Arapahoe County,77800,4.9,8.927062874,21.16808169,31.41935416,38.48550128,211.3,263.9,172.5,214.2,270.1,173.2,256.4,275,164.6,227.2,136,299.5,455.5,null,265,122.2,108.5,108.5
08007,CO,Archuleta County,69600,6,7.471994457,25.06063056,31.32001386,36.14736113,217.2,330.8,155.3,214.2,339.7,144.6,null,null,246,322.9,null,241.7,304.4,190.2,null,178.3,null,null
08009,CO,Baca County,46200,2.8,13.61502347,31.5276273,37.41422896,17.44312026,268.1,293.9,240.3,282.9,313.3,252.6,null,null,198.3,174.5,null,null,null,null,null,202.7,null,null
08011,CO,Bent County,46200,5.3,22.00042472,42.13208749,26.96963262,8.897855171,292.8,334.9,261,313.4,362.2,262.8,null,null,209.9,233.6,null,null,null,null,null,271.2,null,null
08013,CO,Boulder County,91600,4.1,5.968017226,12.68807604,23.33272064,58.01118609,226.9,294.5,181.4,231.1,296.7,188.1,344,340.6,192.3,249.8,121.4,253.2,359.4,null,null,137,73.8,73.8
08014,CO,Broomfield County,77800,4.2,4.813311688,17.26461039,30.94967532,46.9724026,240.7,304.1,199.9,240.6,302.5,203.2,352.2,344.2,202.6,233.3,148.9,321.4,null,null,337.9,214.6,97.7,97.7
08015,CO,Chaffee County,57800,4.3,8.679573635,28.17054601,29.75128707,33.39859329,241.5,307.6,184.2,249,318.3,187.8,null,null,191.2,null,null,null,null,null,null,null,null,null
